Order_ID,Order_Date,UF,Region,Category,Subcategory,Quantity,Subtotal,Discount,P_Service,Total,Payment_Method,Purchase_Status,Services,D_Forecast,D_Date
ORD000618,2024-09-25,PE,Nordeste,Moda,Acessórios,1,108.09,0.0,37.24,145.33,Cartão de Crédito,Confirmado,Standard,2024-10-04,2024-10-02
ORD000619,2024-08-27,PR,Sul,Moda,Camisetas,1,474.34,0.05,35.63,486.26,PIX,Confirmado,Same-Day,2024-08-27,2024-08-27
ORD000620,2024-06-18,MG,Sudeste,Livros,Técnicos,1,76.78,0.05,29.63,102.57,Cartão de Débito,Confirmado,Standard,2024-06-23,2024-06-26
ORD000621,2024-04-05,SP,Sudeste,Casa e Decoração,Decoração,1,760.79,0.0,36.38,797.17,Boleto,Confirmado,Standard,2024-04-16,2024-04-19
ORD000622,2024-10-17,GO,Centro-Oeste,Moda,Calças,1,247.61,0.0,71.58,319.19,Cartão de Crédito,Confirmado,Same-Day,2024-10-17,2024-10-18
ORD000623,2024-07-26,AM,Norte,Livros,HQs,2,243.91,0.0,49.33,293.24,Cartão de Crédito,Confirmado,Standard,2024-08-02,2024-08-01
ORD000624,2024-06-16,RJ,Sudeste,Livros,Ficção,1,126.2,0.0,11.71,137.91,Cartão de Crédito,Confirmado,Standard,2024-06-21,2024-06-21
ORD000625,2024-04-04,MG,Sudeste,Livros,Técnicos,2,266.12,0.0,12.31,278.43,PIX,Confirmado,Standard,2024-04-18,2024-04-17
ORD000626,2024-05-07,SP,Sudeste,Casa e Decoração,Iluminação,2,3387.59,0.0,15.77,3403.36,Cartão de Crédito,Confirmado,Standard,2024-05-16,2024-05-20
ORD000627,2024-04-30,PE,Nordeste,Casa e Decoração,Decoração,1,1076.64,0.0,35.72,1112.36,PIX,Confirmado,Standard,2024-05-10,2024-05-11
ORD000628,2024-06-03,DF,Centro-Oeste,Esportes,Roupas Esportivas,1,216.4,0.1,15.12,209.88,Boleto,Confirmado,Standard,2024-06-12,2024-06-10
ORD000629,2024-05-13,GO,Centro-Oeste,Casa e Decoração,Utensílios,3,1919.13,0.15,19.59,1650.85,PIX,Confirmado,Standard,2024-05-22,2024-05-24
ORD000630,2024-02-01,GO,Centro-Oeste,Eletrônicos,Fones de Ouvido,1,2086.16,0.0,39.33,2125.49,Cartão de Débito,Confirmado,Standard,2024-02-09,2024-02-07
ORD000631,2024-06-06,MG,Sudeste,Livros,HQs,1,125.67,0.0,65.16,190.83,PIX,Confirmado,Same-Day,2024-06-06,2024-06-09
ORD000632,2024-06-08,ES,Sudeste,Eletrônicos,Tablets,1,4776.38,0.0,10.99,4787.37,Cartão de Débito,Confirmado,Standard,2024-06-15,2024-06-18
ORD000633,2024-07-07,DF,Centro-Oeste,Moda,Calças,1,147.98,0.0,11.48,159.46,Cartão de Débito,Cancelado,Standard,2024-07-15,
ORD000634,2024-03-09,PE,Nordeste,Moda,Calçados,1,460.3,0.0,19.11,479.41,PIX,Confirmado,Standard,2024-03-23,2024-03-23
ORD000635,2024-07-10,BA,Nordeste,Esportes,Acessórios,1,748.17,0.0,60.73,808.9,Cartão de Crédito,Confirmado,Scheduled,2024-07-19,2024-07-30
ORD000636,2024-10-02,PA,Norte,Moda,Calças,1,445.44,0.1,36.93,437.82,Cartão de Crédito,Confirmado,Standard,2024-10-11,2024-10-16
ORD000637,2024-02-11,CE,Nordeste,Livros,HQs,1,80.98,0.05,35.41,112.34,Boleto,Confirmado,Standard,2024-02-20,2024-02-19
ORD000638,2024-07-04,RJ,Sudeste,Esportes,Roupas Esportivas,1,405.7,0.05,12.6,398.02,Cartão de Crédito,Confirmado,Standard,2024-07-17,2024-07-16
ORD000639,2024-02-01,AM,Norte,Esportes,Calçados,1,567.53,0.0,14.52,582.05,Cartão de Crédito,Confirmado,Standard,2024-02-08,2024-02-10
ORD000640,2024-04-13,DF,Centro-Oeste,Esportes,Equipamentos,1,326.06,0.0,33.63,359.69,Cartão de Crédito,Confirmado,Standard,2024-04-20,2024-04-23
ORD000641,2024-03-25,SC,Sul,Esportes,Acessórios,2,482.0,0.05,24.68,482.58,Cartão de Crédito,Confirmado,Standard,2024-04-03,2024-04-05
ORD000642,2024-02-29,GO,Centro-Oeste,Moda,Acessórios,2,504.35,0.15,31.6,460.3,Cartão de Crédito,Confirmado,Standard,2024-03-13,2024-03-12
ORD000643,2024-09-07,RJ,Sudeste,Esportes,Acessórios,1,599.16,0.05,21.26,590.46,Boleto,Confirmado,Standard,2024-09-18,2024-09-17
ORD000644,2024-01-29,PE,Nordeste,Moda,Acessórios,2,981.82,0.0,35.6,1017.42,Cartão de Débito,Confirmado,Standard,2024-02-11,2024-02-12
ORD000645,2024-07-31,PE,Nordeste,Esportes,Roupas Esportivas,1,270.92,0.15,42.38,272.66,PIX,Confirmado,Scheduled,2024-08-09,2024-08-08
ORD000646,2024-10-13,PE,Nordeste,Casa e Decoração,Móveis,1,411.09,0.0,44.82,455.91,Cartão de Crédito,Confirmado,Standard,2024-10-27,2024-10-27
ORD000647,2024-07-21,PR,Sul,Eletrônicos,Notebooks,1,3333.58,0.0,43.73,3377.31,Cartão de Crédito,Confirmado,Scheduled,2024-07-24,2024-07-24
ORD000648,2024-10-23,RJ,Sudeste,Eletrônicos,Fones de Ouvido,2,6226.92,0.0,52.29,6279.21,PIX,Confirmado,Same-Day,2024-10-23,2024-10-23
ORD000649,2024-06-25,ES,Sudeste,Eletrônicos,Smartwatches,1,3887.81,0.0,19.0,3906.81,Cartão de Crédito,Confirmado,Standard,2024-07-07,2024-07-07
ORD000650,2024-01-31,MA,Nordeste,Eletrônicos,Fones de Ouvido,2,4512.66,0.05,55.17,4342.2,Cartão de Débito,Confirmado,Same-Day,2024-01-31,2024-02-01
ORD000651,2024-01-17,PR,Sul,Livros,Não-ficção,2,44.33,0.0,32.08,76.41,Cartão de Crédito,Confirmado,Standard,2024-01-30,2024-02-06
ORD000652,2024-03-10,PA,Norte,Livros,Técnicos,2,261.41,0.0,48.35,309.76,Cartão de Crédito,Confirmado,Same-Day,2024-03-10,2024-03-10
ORD000653,2024-07-14,PE,Nordeste,Livros,Infantis,1,88.27,0.05,48.46,132.32,PIX,Confirmado,Same-Day,2024-07-14,2024-07-25
ORD000654,2024-02-11,GO,Centro-Oeste,Esportes,Equipamentos,1,503.67,0.0,38.39,542.06,Cartão de Crédito,Confirmado,Standard,2024-02-16,2024-02-14
ORD000655,2024-06-27,RJ,Sudeste,Moda,Acessórios,1,269.56,0.0,39.87,309.43,Cartão de Crédito,Confirmado,Standard,2024-07-07,2024-07-06
ORD000656,2024-07-20,CE,Nordeste,Moda,Calças,1,410.37,0.05,32.2,422.05,Cartão de Crédito,Confirmado,Standard,2024-08-03,2024-08-13
ORD000657,2024-01-02,PA,Norte,Eletrônicos,Tablets,1,2584.4,0.1,48.05,2374.01,Cartão de Crédito,Confirmado,Standard,2024-01-15,2024-01-13
ORD000658,2024-08-25,GO,Centro-Oeste,Esportes,Acessórios,1,210.77,0.0,39.15,249.92,Cartão de Débito,Cancelado,Standard,2024-09-01,
ORD000659,2024-09-29,BA,Nordeste,Moda,Calças,1,282.77,0.2,24.13,250.35,Boleto,Confirmado,Standard,2024-10-10,2024-10-11
ORD000660,2024-08-23,SC,Sul,Moda,Vestidos,1,341.61,0.05,63.67,388.2,Boleto,Cancelado,Same-Day,2024-08-23,
ORD000661,2024-04-06,MA,Nordeste,Eletrônicos,Smartphones,1,853.82,0.0,37.22,891.04,PIX,Confirmado,Scheduled,2024-04-14,2024-04-18
ORD000662,2024-08-02,DF,Centro-Oeste,Eletrônicos,Notebooks,1,1765.78,0.0,40.02,1805.8,Cartão de Débito,Confirmado,Standard,2024-08-08,2024-08-07
ORD000663,2024-04-15,RJ,Sudeste,Eletrônicos,Smartwatches,2,7122.26,0.0,33.7,7155.96,Boleto,Confirmado,Standard,2024-04-22,2024-04-21
ORD000664,2024-01-18,PE,Nordeste,Esportes,Roupas Esportivas,1,345.48,0.05,49.94,378.15,Cartão de Crédito,Confirmado,Standard,2024-01-26,2024-01-24
ORD000665,2024-05-05,ES,Sudeste,Eletrônicos,Fones de Ouvido,1,4584.93,0.1,69.57,4196.0,Cartão de Crédito,Confirmado,Same-Day,2024-05-05,2024-05-06
ORD000666,2024-08-12,RS,Sul,Esportes,Equipamentos,1,757.43,0.0,38.95,796.38,Cartão de Crédito,Confirmado,Standard,2024-08-19,2024-08-30
ORD000667,2024-01-29,MG,Sudeste,Esportes,Suplementos,1,265.6,0.0,27.98,293.58,Cartão de Crédito,Cancelado,Standard,2024-02-07,
ORD000668,2024-04-29,AM,Norte,Esportes,Suplementos,1,410.89,0.0,32.63,443.52,PIX,Confirmado,Standard,2024-05-12,2024-05-13
ORD000669,2024-10-22,DF,Centro-Oeste,Casa e Decoração,Utensílios,2,855.07,0.0,42.76,897.83,Boleto,Confirmado,Standard,2024-11-01,2024-10-30
ORD000670,2024-06-03,MA,Nordeste,Moda,Acessórios,2,823.32,0.15,30.74,730.57,PIX,Confirmado,Standard,2024-06-09,2024-06-10
ORD000671,2024-04-23,BA,Nordeste,Casa e Decoração,Decoração,1,270.0,0.1,24.02,267.02,Cartão de Crédito,Confirmado,Scheduled,2024-05-02,2024-05-03
ORD000672,2024-02-01,CE,Nordeste,Esportes,Equipamentos,1,598.4,0.0,43.77,642.17,Cartão de Crédito,Confirmado,Standard,2024-02-11,2024-02-10
ORD000673,2024-08-06,CE,Nordeste,Livros,Ficção,1,133.58,0.1,17.96,138.18,Cartão de Crédito,Confirmado,Standard,2024-08-12,2024-08-10
ORD000674,2024-06-25,GO,Centro-Oeste,Livros,HQs,1,33.75,0.05,36.27,68.34,Cartão de Débito,Confirmado,Scheduled,2024-07-01,2024-06-29
ORD000675,2024-06-12,ES,Sudeste,Livros,Infantis,1,84.09,0.0,71.6,155.69,Cartão de Crédito,Confirmado,Same-Day,2024-06-12,2024-06-12
ORD000676,2024-03-17,PR,Sul,Livros,Não-ficção,2,278.62,0.0,26.72,305.34,Cartão de Débito,Confirmado,Standard,2024-03-31,2024-03-30
ORD000677,2024-10-02,PE,Nordeste,Moda,Calças,1,188.19,0.0,34.52,222.71,Cartão de Crédito,Confirmado,Standard,2024-10-08,2024-10-09
ORD000678,2024-06-02,AM,Norte,Moda,Calçados,1,166.2,0.0,52.39,218.59,PIX,Confirmado,Same-Day,2024-06-02,2024-06-02
ORD000679,2024-01-30,CE,Nordeste,Livros,Infantis,1,57.19,0.1,46.05,97.52,Cartão de Crédito,Confirmado,Scheduled,2024-02-03,2024-02-05
ORD000680,2024-10-12,CE,Nordeste,Moda,Calçados,1,419.41,0.0,23.43,442.84,Boleto,Confirmado,Standard,2024-10-26,2024-10-24
ORD000681,2024-05-04,PR,Sul,Moda,Vestidos,1,312.47,0.0,13.82,326.29,Cartão de Débito,Confirmado,Standard,2024-05-11,2024-05-19
ORD000682,2024-02-10,MA,Nordeste,Livros,Técnicos,1,114.72,0.0,27.95,142.67,PIX,Confirmado,Standard,2024-02-21,2024-02-21
ORD000683,2024-02-17,CE,Nordeste,Moda,Camisetas,1,101.82,0.0,47.33,149.15,Cartão de Crédito,Confirmado,Standard,2024-02-25,2024-02-26
ORD000684,2024-05-17,BA,Nordeste,Esportes,Calçados,1,583.56,0.05,31.38,585.76,Cartão de Débito,Confirmado,Standard,2024-05-26,2024-05-28
ORD000685,2024-01-21,AM,Norte,Eletrônicos,Notebooks,1,2805.17,0.0,45.88,2851.05,Boleto,Confirmado,Scheduled,2024-01-29,2024-01-29
ORD000686,2024-10-27,ES,Sudeste,Esportes,Equipamentos,1,103.38,0.05,35.08,133.29,Cartão de Crédito,Confirmado,Standard,2024-11-02,2024-11-03
ORD000687,2024-09-02,RS,Sul,Casa e Decoração,Decoração,1,583.86,0.0,16.96,600.82,Cartão de Crédito,Confirmado,Scheduled,2024-09-07,2024-09-05
ORD000688,2024-01-08,RS,Sul,Moda,Camisetas,1,426.4,0.0,15.12,441.52,Cartão de Crédito,Confirmado,Standard,2024-01-19,2024-01-20
ORD000689,2024-09-02,MA,Nordeste,Moda,Acessórios,3,307.05,0.0,90.22,397.27,Cartão de Crédito,Confirmado,Same-Day,2024-09-02,2024-09-02
ORD000690,2024-04-14,BA,Nordeste,Moda,Acessórios,1,95.42,0.2,37.91,114.25,Cartão de Crédito,Cancelado,Standard,2024-04-27,
ORD000691,2024-06-13,PA,Norte,Casa e Decoração,Iluminação,1,1914.62,0.0,43.24,1957.86,Cartão de Crédito,Confirmado,Scheduled,2024-06-17,2024-06-16
ORD000692,2024-08-26,CE,Nordeste,Casa e Decoração,Decoração,1,699.55,0.0,51.01,750.56,Cartão de Crédito,Cancelado,Scheduled,2024-08-29,
ORD000693,2024-05-13,SC,Sul,Esportes,Acessórios,1,658.28,0.0,14.54,672.82,PIX,Confirmado,Standard,2024-05-24,2024-05-25
ORD000694,2024-08-26,RJ,Sudeste,Livros,Técnicos,1,26.14,0.15,20.65,42.87,Boleto,Confirmado,Standard,2024-09-04,2024-09-04
ORD000695,2024-04-14,SC,Sul,Casa e Decoração,Iluminação,3,2487.5,0.0,22.58,2510.08,Cartão de Crédito,Confirmado,Standard,2024-04-25,2024-04-24
ORD000696,2024-01-24,DF,Centro-Oeste,Moda,Calças,1,378.14,0.0,17.19,395.33,Cartão de Crédito,Confirmado,Standard,2024-02-06,2024-02-06
ORD000697,2024-01-09,PR,Sul,Esportes,Calçados,1,286.76,0.0,11.12,297.88,Cartão de Débito,Confirmado,Standard,2024-01-14,2024-01-17
ORD000698,2024-10-23,ES,Sudeste,Livros,Técnicos,1,130.7,0.15,55.04,166.13,Cartão de Débito,Confirmado,Same-Day,2024-10-23,2024-10-23
ORD000699,2024-03-19,RS,Sul,Casa e Decoração,Utensílios,1,1887.67,0.0,35.07,1922.74,Cartão de Débito,Confirmado,Standard,2024-03-29,2024-03-29
ORD000700,2024-07-13,DF,Centro-Oeste,Moda,Calçados,1,432.26,0.05,13.06,423.71,Cartão de Crédito,Confirmado,Standard,2024-07-22,2024-07-23
ORD000701,2024-10-08,GO,Centro-Oeste,Casa e Decoração,Decoração,1,1936.52,0.0,42.41,1978.93,Cartão de Crédito,Confirmado,Standard,2024-10-21,2024-10-20
ORD000702,2024-09-07,ES,Sudeste,Livros,Infantis,1,30.82,0.0,52.13,82.95,Cartão de Crédito,Confirmado,Same-Day,2024-09-07,2024-09-07
ORD000703,2024-03-27,ES,Sudeste,Casa e Decoração,Utensílios,1,1057.43,0.0,35.46,1092.89,PIX,Confirmado,Standard,2024-04-06,2024-04-04
ORD000704,2024-03-12,ES,Sudeste,Esportes,Acessórios,1,326.37,0.0,12.53,338.9,PIX,Confirmado,Standard,2024-03-17,2024-03-17
ORD000705,2024-04-04,MA,Nordeste,Esportes,Roupas Esportivas,1,138.66,0.15,31.2,149.06,Cartão de Crédito,Confirmado,Standard,2024-04-14,2024-04-12
ORD000706,2024-09-25,SP,Sudeste,Eletrônicos,Smartphones,1,1594.06,0.0,23.82,1617.88,Cartão de Crédito,Confirmado,Standard,2024-10-03,2024-10-03
ORD000707,2024-01-04,BA,Nordeste,Moda,Calças,2,825.19,0.1,40.22,782.89,Cartão de Crédito,Cancelado,Standard,2024-01-15,
ORD000708,2024-02-04,ES,Sudeste,Moda,Camisetas,1,283.19,0.0,48.89,332.08,Boleto,Confirmado,Scheduled,2024-02-11,2024-02-11
ORD000709,2024-04-21,CE,Nordeste,Livros,Técnicos,1,28.44,0.0,30.76,59.2,Boleto,Confirmado,Standard,2024-05-03,2024-05-04
ORD000710,2024-01-31,DF,Centro-Oeste,Esportes,Acessórios,1,739.47,0.0,33.36,772.83,Boleto,Confirmado,Standard,2024-02-09,2024-02-19
ORD000711,2024-09-06,SP,Sudeste,Eletrônicos,Smartwatches,1,3202.41,0.0,23.79,3226.2,Boleto,Confirmado,Standard,2024-09-17,2024-09-16
ORD000712,2024-10-09,BA,Nordeste,Eletrônicos,Smartphones,1,2420.56,0.05,18.48,2318.01,Cartão de Crédito,Confirmado,Standard,2024-10-21,2024-10-20
ORD000713,2024-09-28,ES,Sudeste,Casa e Decoração,Têxtil,1,936.71,0.05,38.81,928.69,PIX,Confirmado,Standard,2024-10-10,2024-10-08
ORD000714,2024-05-26,SP,Sudeste,Esportes,Acessórios,1,295.46,0.0,15.69,311.15,Cartão de Crédito,Confirmado,Standard,2024-06-08,2024-06-11
ORD000715,2024-04-01,RJ,Sudeste,Eletrônicos,Smartwatches,3,8319.06,0.0,17.87,8336.93,Cartão de Crédito,Confirmado,Standard,2024-04-07,2024-04-05
ORD000716,2024-03-17,RS,Sul,Moda,Acessórios,1,170.73,0.05,45.86,208.05,Boleto,Confirmado,Scheduled,2024-03-22,2024-03-22
ORD000717,2024-09-26,PR,Sul,Casa e Decoração,Decoração,1,318.01,0.0,10.63,328.64,PIX,Confirmado,Standard,2024-10-07,2024-10-06
ORD000718,2024-07-22,RJ,Sudeste,Casa e Decoração,Iluminação,1,1940.75,0.0,35.23,1975.98,Cartão de Débito,Confirmado,Standard,2024-08-02,2024-08-13
ORD000719,2024-08-23,DF,Centro-Oeste,Moda,Calças,1,78.12,0.0,43.4,121.52,PIX,Confirmado,Standard,2024-09-06,2024-09-07
ORD000720,2024-06-02,GO,Centro-Oeste,Eletrônicos,Smartphones,1,749.12,0.0,46.0,795.12,PIX,Confirmado,Scheduled,2024-06-10,2024-06-11
ORD000721,2024-02-17,BA,Nordeste,Livros,Infantis,2,225.63,0.0,33.6,259.23,Cartão de Crédito,Confirmado,Standard,2024-02-23,2024-02-24
ORD000722,2024-10-09,PE,Nordeste,Eletrônicos,Smartphones,1,545.21,0.0,36.95,582.16,Cartão de Crédito,Confirmado,Scheduled,2024-10-15,2024-10-15
ORD000723,2024-03-28,RJ,Sudeste,Livros,Infantis,1,73.41,0.15,21.16,83.56,Cartão de Crédito,Confirmado,Standard,2024-04-02,2024-04-13
ORD000724,2024-06-18,DF,Centro-Oeste,Eletrônicos,Smartwatches,1,860.29,0.0,37.65,897.94,PIX,Confirmado,Standard,2024-06-29,2024-06-27
ORD000725,2024-01-22,RS,Sul,Moda,Acessórios,1,73.55,0.05,55.42,125.29,Cartão de Crédito,Confirmado,Same-Day,2024-01-22,2024-01-25
ORD000726,2024-08-31,PR,Sul,Eletrônicos,Smartphones,1,2916.88,0.0,38.79,2955.67,PIX,Confirmado,Standard,2024-09-09,2024-09-09
ORD000727,2024-05-23,MA,Nordeste,Esportes,Calçados,1,137.61,0.1,17.5,141.35,Cartão de Crédito,Confirmado,Standard,2024-06-05,2024-06-04
ORD000728,2024-01-17,MG,Sudeste,Casa e Decoração,Móveis,1,1049.4,0.05,39.12,1036.05,Boleto,Confirmado,Standard,2024-01-28,2024-02-02
ORD000729,2024-04-16,DF,Centro-Oeste,Moda,Calçados,1,301.61,0.0,22.03,323.64,Boleto,Confirmado,Standard,2024-04-24,2024-04-22
ORD000730,2024-02-09,PR,Sul,Moda,Acessórios,1,370.86,0.0,77.76,448.62,Cartão de Crédito,Confirmado,Same-Day,2024-02-09,2024-02-09
ORD000731,2024-05-03,DF,Centro-Oeste,Livros,HQs,1,107.94,0.05,32.65,135.19,Cartão de Crédito,Confirmado,Standard,2024-05-14,2024-05-13
ORD000732,2024-06-18,BA,Nordeste,Moda,Camisetas,1,126.24,0.15,42.9,150.2,Cartão de Crédito,Cancelado,Same-Day,2024-06-18,
ORD000733,2024-09-13,ES,Sudeste,Casa e Decoração,Móveis,1,1055.78,0.1,32.56,982.76,Cartão de Crédito,Confirmado,Scheduled,2024-09-20,2024-09-19
ORD000734,2024-02-20,BA,Nordeste,Moda,Camisetas,1,162.45,0.0,37.03,199.48,Cartão de Crédito,Confirmado,Standard,2024-02-25,2024-02-23
ORD000735,2024-06-23,DF,Centro-Oeste,Esportes,Calçados,1,509.4,0.05,14.85,498.78,Cartão de Crédito,Confirmado,Standard,2024-07-05,2024-07-08
ORD000736,2024-07-22,PA,Norte,Casa e Decoração,Móveis,1,1752.13,0.0,16.97,1769.1,PIX,Confirmado,Standard,2024-08-05,2024-08-06
ORD000737,2024-05-19,PA,Norte,Livros,Infantis,1,34.72,0.0,44.92,79.64,Cartão de Crédito,Confirmado,Standard,2024-06-02,2024-06-05
ORD000738,2024-04-26,SC,Sul,Esportes,Acessórios,1,376.65,0.0,29.18,405.83,Cartão de Crédito,Confirmado,Standard,2024-05-07,2024-05-06
ORD000739,2024-08-09,MG,Sudeste,Esportes,Acessórios,1,403.86,0.05,36.84,420.51,Cartão de Crédito,Confirmado,Standard,2024-08-17,2024-08-19
ORD000740,2024-02-13,PA,Norte,Esportes,Suplementos,2,1147.43,0.0,34.09,1181.52,Cartão de Crédito,Confirmado,Scheduled,2024-02-17,2024-02-17
ORD000741,2024-05-06,ES,Sudeste,Eletrônicos,Smartphones,1,1942.55,0.0,23.26,1965.81,Cartão de Crédito,Confirmado,Standard,2024-05-17,2024-05-18
ORD000742,2024-05-17,MG,Sudeste,Livros,Não-ficção,1,63.16,0.0,20.37,83.53,PIX,Confirmado,Standard,2024-05-29,2024-06-01
ORD000743,2024-07-18,SC,Sul,Casa e Decoração,Móveis,1,1731.62,0.0,25.83,1757.45,PIX,Confirmado,Standard,2024-07-25,2024-07-23
ORD000744,2024-02-16,SP,Sudeste,Casa e Decoração,Iluminação,1,1418.85,0.0,26.3,1445.15,Cartão de Crédito,Confirmado,Standard,2024-03-01,2024-03-05
ORD000745,2024-07-03,PA,Norte,Casa e Decoração,Móveis,1,1016.35,0.0,27.92,1044.27,Cartão de Crédito,Confirmado,Standard,2024-07-14,2024-07-12
ORD000746,2024-03-08,RJ,Sudeste,Moda,Calçados,2,465.77,0.05,17.34,459.82,Cartão de Crédito,Confirmado,Standard,2024-03-21,2024-03-20
ORD000747,2024-08-17,CE,Nordeste,Esportes,Calçados,1,237.16,0.0,40.51,277.67,Cartão de Crédito,Confirmado,Standard,2024-08-22,2024-08-25
ORD000748,2024-07-27,RJ,Sudeste,Eletrônicos,Smartphones,1,4224.12,0.0,20.12,4244.24,Cartão de Crédito,Cancelado,Standard,2024-08-04,
ORD000749,2024-06-30,CE,Nordeste,Eletrônicos,Smartwatches,1,518.48,0.0,38.91,557.39,PIX,Confirmado,Standard,2024-07-12,2024-07-17
ORD000750,2024-06-15,AM,Norte,Livros,Ficção,1,119.35,0.0,53.05,172.4,PIX,Confirmado,Scheduled,2024-06-24,2024-07-07
ORD000751,2024-05-29,BA,Nordeste,Livros,Ficção,1,114.24,0.0,19.79,134.03,Cartão de Débito,Confirmado,Standard,2024-06-08,2024-06-08
ORD000752,2024-10-13,MA,Nordeste,Moda,Acessórios,1,259.34,0.0,15.52,274.86,Cartão de Débito,Confirmado,Standard,2024-10-27,2024-11-04
ORD000753,2024-09-23,MG,Sudeste,Livros,Não-ficção,1,99.4,0.0,34.2,133.6,Cartão de Crédito,Confirmado,Standard,2024-09-30,2024-09-29
ORD000754,2024-03-12,PR,Sul,Casa e Decoração,Decoração,1,128.54,0.0,22.78,151.32,Boleto,Confirmado,Standard,2024-03-20,2024-03-21
ORD000755,2024-09-09,MG,Sudeste,Eletrônicos,Notebooks,2,9470.93,0.0,19.99,9490.92,Cartão de Crédito,Confirmado,Standard,2024-09-18,2024-09-16
ORD000756,2024-08-10,PR,Sul,Livros,Técnicos,3,159.32,0.0,12.96,172.28,Boleto,Confirmado,Standard,2024-08-17,2024-08-18
ORD000757,2024-09-04,PA,Norte,Eletrônicos,Tablets,1,4098.61,0.0,25.34,4123.95,PIX,Confirmado,Standard,2024-09-09,2024-09-10
ORD000758,2024-05-08,RS,Sul,Livros,HQs,1,82.03,0.0,45.08,127.11,PIX,Confirmado,Scheduled,2024-05-12,2024-05-26
ORD000759,2024-04-10,PE,Nordeste,Eletrônicos,Notebooks,1,4845.97,0.05,21.33,4625.0,PIX,Confirmado,Standard,2024-04-16,2024-04-14
ORD000760,2024-06-04,SP,Sudeste,Livros,Técnicos,2,124.03,0.0,13.18,137.21,PIX,Confirmado,Standard,2024-06-12,2024-06-25
ORD000761,2024-07-13,PA,Norte,Casa e Decoração,Iluminação,1,1466.48,0.0,45.66,1512.14,Cartão de Crédito,Confirmado,Standard,2024-07-23,2024-07-22
ORD000762,2024-06-20,BA,Nordeste,Esportes,Equipamentos,1,390.98,0.0,17.18,408.16,Boleto,Confirmado,Standard,2024-07-03,2024-07-14
ORD000763,2024-06-02,SC,Sul,Esportes,Equipamentos,2,263.55,0.15,25.97,249.98,Cartão de Crédito,Confirmado,Standard,2024-06-08,2024-06-06
ORD000764,2024-09-02,SC,Sul,Moda,Calçados,1,481.09,0.0,20.21,501.3,PIX,Confirmado,Standard,2024-09-08,2024-09-07
ORD000765,2024-06-12,PR,Sul,Livros,HQs,1,119.94,0.05,19.65,133.59,Cartão de Crédito,Cancelado,Standard,2024-06-22,
ORD000766,2024-05-04,SC,Sul,Livros,Técnicos,2,67.63,0.0,25.32,92.95,Cartão de Crédito,Confirmado,Standard,2024-05-10,2024-05-10
ORD000767,2024-07-20,SC,Sul,Eletrônicos,Smartwatches,1,4130.19,0.0,16.89,4147.08,Cartão de Crédito,Confirmado,Standard,2024-07-27,2024-07-27
ORD000768,2024-04-12,DF,Centro-Oeste,Esportes,Equipamentos,1,336.51,0.05,40.81,360.49,Cartão de Crédito,Confirmado,Standard,2024-04-20,2024-04-20
ORD000769,2024-10-08,SP,Sudeste,Livros,Não-ficção,1,69.35,0.0,12.97,82.32,PIX,Confirmado,Standard,2024-10-17,2024-10-21
ORD000770,2024-08-12,PA,Norte,Casa e Decoração,Móveis,1,1269.55,0.0,40.22,1309.77,Boleto,Confirmado,Standard,2024-08-23,2024-08-23
ORD000771,2024-07-28,GO,Centro-Oeste,Livros,Não-ficção,1,26.95,0.0,23.63,50.58,PIX,Confirmado,Standard,2024-08-10,2024-08-11
ORD000772,2024-06-04,RS,Sul,Casa e Decoração,Utensílios,1,108.95,0.0,20.15,129.1,PIX,Cancelado,Scheduled,2024-06-08,
ORD000773,2024-08-04,PA,Norte,Livros,Ficção,2,103.17,0.0,47.61,150.78,Boleto,Confirmado,Standard,2024-08-09,2024-08-12
ORD000774,2024-08-17,DF,Centro-Oeste,Livros,HQs,1,86.16,0.15,50.02,123.26,Cartão de Crédito,Confirmado,Scheduled,2024-08-25,2024-08-24
ORD000775,2024-07-24,CE,Nordeste,Esportes,Acessórios,1,378.32,0.0,38.06,416.38,PIX,Confirmado,Standard,2024-08-06,2024-08-07
ORD000776,2024-10-05,SP,Sudeste,Casa e Decoração,Têxtil,1,173.74,0.0,44.22,217.96,PIX,Confirmado,Scheduled,2024-10-14,2024-10-15
ORD000777,2024-10-31,GO,Centro-Oeste,Eletrônicos,Smartphones,1,1208.17,0.1,18.92,1106.27,Cartão de Crédito,Cancelado,Standard,2024-11-06,
ORD000778,2024-05-07,GO,Centro-Oeste,Casa e Decoração,Utensílios,1,868.53,0.05,46.0,871.11,PIX,Confirmado,Same-Day,2024-05-07,2024-05-07
ORD000779,2024-01-23,DF,Centro-Oeste,Livros,Técnicos,1,65.58,0.0,18.96,84.54,Cartão de Crédito,Confirmado,Standard,2024-02-06,2024-02-05
ORD000780,2024-08-08,RJ,Sudeste,Eletrônicos,Smartphones,1,1361.85,0.1,12.36,1238.02,Cartão de Crédito,Confirmado,Standard,2024-08-18,2024-08-20
ORD000781,2024-05-12,RS,Sul,Esportes,Calçados,1,770.91,0.0,11.2,782.11,Cartão de Débito,Confirmado,Standard,2024-05-20,2024-05-18
ORD000782,2024-10-12,DF,Centro-Oeste,Esportes,Equipamentos,1,284.69,0.0,38.59,323.28,Cartão de Crédito,Confirmado,Standard,2024-10-21,2024-10-22
